,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,time_taken
2197,SQZ293C0,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-07,2017-04-13,4659.0,6 days 00:00:00
2198,2SGRE4VE,Niesha Huffines,GTX Basic,Cancity,Lost,2017-04-07,2017-04-16,0.0,9 days 00:00:00
2199,AMKR98V4,Versie Hillebrand,GTX Plus Pro,Codehow,Lost,2017-04-07,2017-06-13,0.0,67 days 00:00:00
2200,DESFU690,Versie Hillebrand,GTX Plus Pro,Treequote,Lost,2017-04-07,2017-04-09,0.0,2 days 00:00:00
2201,V8HMIE7M,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-04-07,2017-05-30,0.0,53 days 00:00:00
2202,91JBU17E,Versie Hillebrand,MG Advanced,Rangreen,Lost,2017-04-07,2017-04-12,0.0,5 days 00:00:00
2203,XDECB9X2,Vicki Laflamme,GTX Basic,,Engaging,2017-04-07,,,0
2204,4MMQZHCK,Vicki Laflamme,MG Advanced,Konex,Lost,2017-04-07,2017-04-16,0.0,9 days 00:00:00
2205,RSKU2ZHM,Zane Levy,MG Advanced,Finjob,Lost,2017-04-07,2017-04-13,0.0,6 days 00:00:00
2206,8LTQ9ESQ,Anna Snelling,MG Advanced,dambase,Lost,2017-04-08,2017-04-15,0.0,7 days 00:00:00
2207,EBBIJKLT,Anna Snelling,GTX Plus Basic,Stanredtax,Won,2017-04-08,2017-04-15,1142.0,7 days 00:00:00
2208,GL95LARP,Cassey Cress,GTXPro,,Engaging,2017-04-08,,,0
2209,8RIKWACO,Corliss Cosme,GTX Basic,Zathunicon,Won,2017-04-08,2017-05-27,491.0,49 days 00:00:00
2210,FM505XD5,Daniell Hammack,GTX Plus Pro,Y-corporation,Engaging,2017-04-08,,,0
2211,U3394VAL,Darcel Schlecht,GTXPro,Finhigh,Lost,2017-04-08,2017-04-18,0.0,10 days 00:00:00
2212,G58AHYTW,Darcel Schlecht,MG Special,Domzoom,Lost,2017-04-08,2017-04-14,0.0,6 days 00:00:00
2213,KK7L97V7,Darcel Schlecht,GTXPro,Funholding,Won,2017-04-08,2017-04-09,5678.0,1 days 00:00:00
2214,GWRPJWRO,Donn Cantrell,GTXPro,Bioplex,Lost,2017-04-08,2017-04-16,0.0,8 days 00:00:00
2215,GNKFTK7J,Donn Cantrell,GTX Basic,Sumace,Won,2017-04-08,2017-06-14,547.0,67 days 00:00:00
2216,UEL6CAP9,Garret Kinder,GTX Basic,Umbrella Corporation,Lost,2017-04-08,2017-04-16,0.0,8 days 00:00:00
2217,2FEA30KT,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-04-08,2017-05-25,935.0,47 days 00:00:00
2218,P2VXL7MO,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-04-08,2017-04-10,4761.0,2 days 00:00:00
2219,YT7QY06V,Hayden Neloms,MG Advanced,Newex,Won,2017-04-08,2017-04-14,3224.0,6 days 00:00:00
2220,L66MAMK5,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-04-08,2017-04-17,501.0,9 days 00:00:00
2221,RGYBSSEK,Lajuana Vencill,MG Advanced,Statholdings,Won,2017-04-08,2017-04-17,3532.0,9 days 00:00:00
2222,J6F10SFK,Markita Hansen,MG Advanced,,Engaging,2017-04-08,,,0
2223,5KC9ZGBX,Maureen Marcano,GTXPro,Xx-holding,Won,2017-04-08,2017-04-12,4320.0,4 days 00:00:00
2224,AYIPNQFR,Moses Frase,MG Special,Genco Pura Olive Oil Company,Lost,2017-04-08,2017-04-10,0.0,2 days 00:00:00
2225,Q1MP64HG,Reed Clapper,GTX Plus Basic,Zotware,Won,2017-04-08,2017-06-11,1123.0,64 days 00:00:00
2226,XGD6BFD6,Rosie Papadopoulos,GTXPro,Xx-zobam,Won,2017-04-08,2017-04-09,5217.0,1 days 00:00:00
2227,1IH166HI,Versie Hillebrand,MG Special,Codehow,Lost,2017-04-08,2017-05-27,0.0,49 days 00:00:00
2228,U4IJO6SL,Vicki Laflamme,GTXPro,,Engaging,2017-04-08,,,0
2229,BK85705L,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-04-08,2017-06-10,595.0,63 days 00:00:00
2230,77MKNCO3,Vicki Laflamme,GTX Plus Pro,Konex,Won,2017-04-08,2017-04-16,5848.0,8 days 00:00:00
2231,OB7TAJOZ,Zane Levy,GTX Basic,Faxquote,Lost,2017-04-08,2017-04-09,0.0,1 days 00:00:00
2232,DU0E2LMZ,Zane Levy,MG Special,Plexzap,Lost,2017-04-08,2017-04-13,0.0,5 days 00:00:00
2233,1B4CL153,Zane Levy,GTX Plus Pro,Xx-holding,Won,2017-04-08,2017-04-17,5884.0,9 days 00:00:00
2234,93X2W24Q,Anna Snelling,MG Advanced,Betatech,Won,2017-04-09,2017-06-02,3666.0,54 days 00:00:00
2235,U0E9CRX5,Boris Faz,GTX Basic,Zathunicon,Lost,2017-04-09,2017-04-18,0.0,9 days 00:00:00
2236,I7KV29LC,Cassey Cress,GTX Basic,Konex,Won,2017-04-09,2017-04-20,598.0,11 days 00:00:00
2237,NNM6GN1J,Cassey Cress,MG Advanced,Initech,Won,2017-04-09,2017-04-16,3275.0,7 days 00:00:00
2238,D1UDLFVY,Cecily Lampkin,GTX Basic,Funholding,Lost,2017-04-09,2017-04-10,0.0,1 days 00:00:00
2239,M8WP93D4,Cecily Lampkin,GTX Basic,Isdom,Lost,2017-04-09,2017-04-18,0.0,9 days 00:00:00
2240,3GPAFD3X,Cecily Lampkin,MG Special,Zumgoity,Lost,2017-04-09,2017-04-20,0.0,11 days 00:00:00
2241,PVLGUIEN,Corliss Cosme,MG Advanced,,Engaging,2017-04-09,,,0
2242,XUQ7RS1Q,Daniell Hammack,GTXPro,Betasoloin,Lost,2017-04-09,2017-05-30,0.0,51 days 00:00:00
2243,UFGI9P05,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-04-09,2017-04-18,4978.0,9 days 00:00:00
2244,RDQZ245F,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-09,2017-05-29,56.0,50 days 00:00:00
2245,JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,3077.0,5 days 00:00:00
2246,R0XAJA2I,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-04-09,2017-04-17,974.0,8 days 00:00:00
2247,BU1B6PHK,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-09,2017-04-10,915.0,1 days 00:00:00
2248,C3918FWQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-04-09,2017-08-12,0.0,125 days 00:00:00
2249,8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-04-09,2017-04-16,0.0,7 days 00:00:00
2250,Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,983.0,72 days 00:00:00
2251,E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,1204.0,1 days 00:00:00
2252,Y35ES8UY,Moses Frase,GTX Plus Pro,Condax,Lost,2017-04-09,2017-04-16,0.0,7 days 00:00:00
2253,QDRYCR05,Niesha Huffines,GTX Plus Basic,Konmatfix,Won,2017-04-09,2017-04-10,970.0,1 days 00:00:00
2254,TYWS7KJR,Reed Clapper,GTX Basic,Betasoloin,Won,2017-04-09,2017-04-16,575.0,7 days 00:00:00
2255,X22G55Y5,Rosie Papadopoulos,GTX Plus Pro,Ganjaflex,Won,2017-04-09,2017-06-18,5986.0,70 days 00:00:00
2256,X7FZMKZW,Versie Hillebrand,GTX Plus Basic,Finhigh,Lost,2017-04-09,2017-04-21,0.0,12 days 00:00:00
2257,72WE0PUH,Vicki Laflamme,MG Special,Rantouch,Won,2017-04-09,2017-06-16,64.0,68 days 00:00:00
2258,45B6VA2Y,Violet Mclelland,MG Special,,Engaging,2017-04-09,,,0
2259,SKBDCYV5,Zane Levy,GTX Plus Basic,Zencorporation,Engaging,2017-04-09,,,0
2260,HLGGWYP1,Zane Levy,GTX Basic,Scotfind,Lost,2017-04-09,2017-04-15,0.0,6 days 00:00:00
2261,RU3OP2BA,Zane Levy,MG Advanced,J-Texon,Won,2017-04-09,2017-06-26,3070.0,78 days 00:00:00
2262,YXOM4S7G,Anna Snelling,MG Special,Finhigh,Lost,2017-04-10,2017-04-11,0.0,1 days 00:00:00
2263,JPH5WS60,Boris Faz,GTX Basic,Initech,Lost,2017-04-10,2017-04-11,0.0,1 days 00:00:00
2264,O1TDG6YN,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,2017-04-10,2017-04-17,0.0,7 days 00:00:00
2265,4INFXLM5,Cecily Lampkin,MG Special,Rangreen,Lost,2017-04-10,2017-04-20,0.0,10 days 00:00:00
2266,LIZMTGH2,Cecily Lampkin,MG Advanced,Isdom,Won,2017-04-10,2017-04-18,3409.0,8 days 00:00:00
2267,04LU4OPA,Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,2017-04-10,2017-06-11,5721.0,62 days 00:00:00
2268,T1I8GE75,Daniell Hammack,GTXPro,Ganjaflex,Won,2017-04-10,2017-06-28,5039.0,79 days 00:00:00
2269,2HU581DM,Daniell Hammack,GTXPro,Xx-zobam,Won,2017-04-10,2017-04-11,5000.0,1 days 00:00:00
2270,75S7S74S,Darcel Schlecht,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-18,0.0,8 days 00:00:00
2271,VTVF5TBV,Darcel Schlecht,GTXPro,Codehow,Lost,2017-04-10,2017-04-18,0.0,8 days 00:00:00
2272,6AC2ATXU,Darcel Schlecht,GTX Plus Pro,Gogozoom,Won,2017-04-10,2017-04-16,4955.0,6 days 00:00:00
2273,F4J6AVPQ,Darcel Schlecht,GTXPro,Condax,Won,2017-04-10,2017-04-17,5065.0,7 days 00:00:00
2274,NFTSU7RW,Darcel Schlecht,GTXPro,Globex Corporation,Won,2017-04-10,2017-04-17,4343.0,7 days 00:00:00
2275,NCUXZU3S,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-04-10,2017-04-20,3892.0,10 days 00:00:00
2276,YGNVLLUR,Gladys Colclough,GTX Basic,Warephase,Lost,2017-04-10,2017-04-20,0.0,10 days 00:00:00
2277,XQ0N9T87,Hayden Neloms,MG Advanced,,Engaging,2017-04-10,,,0
2278,O08NQM1J,James Ascencio,MG Advanced,Cheers,Lost,2017-04-10,2017-04-11,0.0,1 days 00:00:00
2279,5OJ4IRW4,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-10,2017-06-27,1115.0,78 days 00:00:00
2280,ZLY8SZXO,Kami Bicknell,GTX Basic,Kan-code,Won,2017-04-10,2017-04-16,533.0,6 days 00:00:00
2281,DCC85LZO,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-10,2017-04-13,1290.0,3 days 00:00:00
2282,ZVWUL0LL,Kary Hendrixson,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-12,0.0,2 days 00:00:00
2283,4R5LIB5F,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-04-10,2017-06-13,0.0,64 days 00:00:00
2284,P010EEZF,Lajuana Vencill,MG Special,Dontechi,Lost,2017-04-10,2017-04-12,0.0,2 days 00:00:00
2285,7AL9GWK6,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-04-10,2017-06-02,1047.0,53 days 00:00:00
2286,RHXY2M2W,Lajuana Vencill,MG Special,Gogozoom,Won,2017-04-10,2017-04-18,47.0,8 days 00:00:00
2287,IKU97NEU,Markita Hansen,MG Advanced,Funholding,Engaging,2017-04-10,,,0
2288,R7SESFM0,Marty Freudenburg,GTX Basic,Condax,Lost,2017-04-10,2017-04-21,0.0,11 days 00:00:00
2289,X501NN9P,Marty Freudenburg,GTXPro,Rangreen,Won,2017-04-10,2017-06-09,4413.0,60 days 00:00:00
2290,AUDYTWRK,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-04-10,2017-06-26,950.0,77 days 00:00:00
2291,EUKD4Z0V,Reed Clapper,GTXPro,Plussunin,Lost,2017-04-10,2017-04-16,0.0,6 days 00:00:00
2292,KPUHKYWU,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-04-10,2017-04-20,4136.0,10 days 00:00:00
2293,B0KF3NFK,Versie Hillebrand,MG Special,Rundofase,Won,2017-04-10,2017-04-18,62.0,8 days 00:00:00
2294,70M5V003,Vicki Laflamme,MG Special,J-Texon,Lost,2017-04-10,2017-04-18,0.0,8 days 00:00:00
2295,456BP2X7,Zane Levy,MG Advanced,,Engaging,2017-04-10,,,0
2296,OC66D0JA,Zane Levy,GTX Basic,Goodsilron,Won,2017-04-10,2017-04-11,467.0,1 days 00:00:00
2297,KE7SZLG7,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-04-11,2017-06-11,1075.0,61 days 00:00:00
2298,XYZ39YT2,Cecily Lampkin,MG Special,Betatech,Lost,2017-04-11,2017-04-19,0.0,8 days 00:00:00
2299,O4LNS6IC,Daniell Hammack,MG Special,Ontomedia,Won,2017-04-11,2017-04-13,52.0,2 days 00:00:00
2300,UKIM9XIZ,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-19,0.0,8 days 00:00:00
2301,5Z0ACVAM,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-12,0.0,1 days 00:00:00
2302,DIAR4IM7,Darcel Schlecht,GTXPro,Condax,Won,2017-04-11,2017-04-18,4837.0,7 days 00:00:00
2303,30YWHJV8,Donn Cantrell,GTX Plus Basic,Plussunin,Lost,2017-04-11,2017-04-18,0.0,7 days 00:00:00
2304,ABXW1X4U,Elease Gluck,GTX Basic,Faxquote,Lost,2017-04-11,2017-06-22,0.0,72 days 00:00:00
2305,SZ1H1L8I,Elease Gluck,GTX Plus Basic,Xx-holding,Won,2017-04-11,2017-04-13,1163.0,2 days 00:00:00
2306,IR03B656,Gladys Colclough,GTX Basic,Rundofase,Lost,2017-04-11,2017-04-21,0.0,10 days 00:00:00
2307,6NZROTHF,James Ascencio,GTX Plus Pro,Rantouch,Lost,2017-04-11,2017-06-10,0.0,60 days 00:00:00
2308,IFIIB8Y6,Kami Bicknell,GTX Basic,Konex,Lost,2017-04-11,2017-04-13,0.0,2 days 00:00:00
2309,J58BUYQH,Kary Hendrixson,GTX Plus Basic,,Engaging,2017-04-11,,,0
2310,R2CS85YJ,Kary Hendrixson,GTX Basic,Groovestreet,Lost,2017-04-11,2017-04-13,0.0,2 days 00:00:00
2311,8EAINY61,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-04-11,2017-04-18,0.0,7 days 00:00:00
2312,T23MHC9C,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-11,2017-04-18,568.0,7 days 00:00:00
2313,D30QC4EE,Kary Hendrixson,GTXPro,Rantouch,Won,2017-04-11,2017-06-19,5063.0,69 days 00:00:00
2314,JHIX3ODA,Moses Frase,MG Advanced,dambase,Lost,2017-04-11,2017-04-21,0.0,10 days 00:00:00
2315,BPUE8GTU,Moses Frase,MG Special,Rundofase,Won,2017-04-11,2017-06-06,46.0,56 days 00:00:00
2316,2DOJKFNW,Niesha Huffines,MG Advanced,dambase,Lost,2017-04-11,2017-04-12,0.0,1 days 00:00:00
2317,0PSKGNYE,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-04-11,2017-04-12,504.0,1 days 00:00:00
2318,J75N0QYA,Niesha Huffines,MG Special,Gogozoom,Won,2017-04-11,2017-04-13,55.0,2 days 00:00:00
2319,SDS8SAZC,Rosalina Dieter,GTXPro,Hatfan,Won,2017-04-11,2017-06-17,4760.0,67 days 00:00:00
2320,1426E8W6,Versie Hillebrand,GTX Basic,Cancity,Lost,2017-04-11,2017-04-21,0.0,10 days 00:00:00
2321,3BFBN8JW,Versie Hillebrand,MG Advanced,Funholding,Lost,2017-04-11,2017-04-18,0.0,7 days 00:00:00
2322,W1GERPB9,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-04-11,2017-06-21,4653.0,71 days 00:00:00
2323,FN1QX0BQ,Violet Mclelland,MG Special,,Engaging,2017-04-11,,,0
2324,922DHXBA,Violet Mclelland,MG Special,Opentech,Lost,2017-04-11,2017-04-22,0.0,11 days 00:00:00
2325,L36WU4AH,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-04-11,2017-04-12,55.0,1 days 00:00:00
2326,2K8H292S,Anna Snelling,GTX Basic,Rundofase,Lost,2017-04-12,2017-04-18,0.0,6 days 00:00:00
2327,7Y530NLJ,Boris Faz,GTX Plus Basic,Genco Pura Olive Oil Company,Engaging,2017-04-12,,,0
2328,XNHGOHPW,Boris Faz,MG Advanced,Konex,Won,2017-04-12,2017-04-22,3223.0,10 days 00:00:00
2329,GAM8C5ET,Cassey Cress,GTX Plus Pro,Betasoloin,Lost,2017-04-12,2017-04-17,0.0,5 days 00:00:00
2330,BHT7UEDJ,Cassey Cress,GTX Basic,Zathunicon,Won,2017-04-12,2017-04-19,553.0,7 days 00:00:00
2331,7PAVX9CP,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2017-04-12,2017-04-14,1114.0,2 days 00:00:00
2332,IVW8MQGN,Cecily Lampkin,MG Advanced,dambase,Won,2017-04-12,2017-04-20,3785.0,8 days 00:00:00
2333,CVFUMOK9,Corliss Cosme,GTX Plus Pro,Rangreen,Engaging,2017-04-12,,,0
2334,1VHUPB8X,Darcel Schlecht,GTX Plus Basic,Streethex,Lost,2017-04-12,2017-04-14,0.0,2 days 00:00:00
2335,G5FN7I7T,Darcel Schlecht,MG Advanced,Gogozoom,Lost,2017-04-12,2017-06-28,0.0,77 days 00:00:00
2336,OHVPXBSR,Donn Cantrell,GTXPro,Yearin,Won,2017-04-12,2017-04-13,5316.0,1 days 00:00:00
2337,GHY9QZKG,Hayden Neloms,MG Special,Goodsilron,Lost,2017-04-12,2017-04-16,0.0,4 days 00:00:00
2338,M9RGVU1F,Jonathan Berthelot,GTXPro,Cancity,Lost,2017-04-12,2017-04-24,0.0,12 days 00:00:00
2339,JBBJL4C2,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-12,2017-06-23,531.0,72 days 00:00:00
2340,HMI6RBK9,Jonathan Berthelot,GTX Basic,Rangreen,Won,2017-04-12,2017-06-16,544.0,65 days 00:00:00
2341,2EKGLB0Q,Kami Bicknell,GTX Basic,Y-corporation,Won,2017-04-12,2017-04-13,478.0,1 days 00:00:00
2342,NBYPJR21,Kami Bicknell,GTXPro,Finjob,Won,2017-04-12,2017-04-22,5672.0,10 days 00:00:00
2343,HYPZOTY8,Kami Bicknell,MG Special,Goodsilron,Won,2017-04-12,2017-04-19,51.0,7 days 00:00:00
2344,31I0SB7T,Kami Bicknell,MG Advanced,Konex,Won,2017-04-12,2017-04-19,3141.0,7 days 00:00:00
2345,R0CLLIH9,Kary Hendrixson,GTXPro,,Engaging,2017-04-12,,,0
2346,UIDAJBAI,Kary Hendrixson,GTXPro,Doncon,Lost,2017-04-12,2017-04-13,0.0,1 days 00:00:00
2347,VO3C2LE4,Kary Hendrixson,MG Special,Groovestreet,Lost,2017-04-12,2017-04-16,0.0,4 days 00:00:00
2348,UC7JT39Q,Markita Hansen,MG Special,Golddex,Lost,2017-04-12,2017-04-13,0.0,1 days 00:00:00
2349,F1LLBOUV,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2017-04-12,2017-04-13,0.0,1 days 00:00:00
2350,7H9J8W50,Marty Freudenburg,GTX Plus Pro,Hottechi,Lost,2017-04-12,2017-04-14,0.0,2 days 00:00:00
2351,8O03S3U3,Moses Frase,GTX Plus Pro,Conecom,Lost,2017-04-12,2017-04-22,0.0,10 days 00:00:00
2352,TGQN6HTN,Reed Clapper,GTX Plus Pro,Kan-code,Won,2017-04-12,2017-06-21,5393.0,70 days 00:00:00
2353,X8GGF9MG,Rosalina Dieter,MG Special,Dontechi,Engaging,2017-04-12,,,0
2354,CPJK2600,Versie Hillebrand,MG Special,Statholdings,Lost,2017-04-12,2017-04-19,0.0,7 days 00:00:00
2355,3P7QQSVF,Vicki Laflamme,MG Special,,Engaging,2017-04-12,,,0
2356,PGXIPGDM,Vicki Laflamme,MG Advanced,Lexiqvolax,Engaging,2017-04-12,,,0
2357,TLXS1NB8,Vicki Laflamme,GTX Plus Pro,Green-Plus,Lost,2017-04-12,2017-04-19,0.0,7 days 00:00:00
2358,TRR34NSR,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-04-12,2017-06-06,638.0,55 days 00:00:00
2359,F2KINGVU,Vicki Laflamme,MG Special,J-Texon,Won,2017-04-12,2017-04-23,50.0,11 days 00:00:00
2360,Q169CIK6,Violet Mclelland,MG Advanced,Bioplex,Lost,2017-04-12,2017-04-18,0.0,6 days 00:00:00
2361,1QWG9VM6,Zane Levy,GTXPro,Hatfan,Won,2017-04-12,2017-04-22,4272.0,10 days 00:00:00
2362,8OHCCD42,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-04-13,2017-04-15,0.0,2 days 00:00:00
2363,QBCK25DV,Anna Snelling,MG Special,Inity,Won,2017-04-13,2017-04-15,58.0,2 days 00:00:00
2364,8IEVY30X,Boris Faz,GTX Plus Basic,Ontomedia,Won,2017-04-13,2017-04-14,1088.0,1 days 00:00:00
2365,6444O6DK,Corliss Cosme,GTX Basic,Donquadtech,Lost,2017-04-13,2017-04-23,0.0,10 days 00:00:00
2366,GNL7T2JP,Corliss Cosme,GTXPro,Silis,Lost,2017-04-13,2017-04-18,0.0,5 days 00:00:00
2367,V9YR14KW,Daniell Hammack,GTX Basic,Plussunin,Lost,2017-04-13,2017-04-20,0.0,7 days 00:00:00
2368,24LP4J8U,Daniell Hammack,GTXPro,Kan-code,Lost,2017-04-13,2017-05-13,0.0,30 days 00:00:00
2369,37LTMWB0,Darcel Schlecht,GTX Basic,Betatech,Lost,2017-04-13,2017-04-20,0.0,7 days 00:00:00
2370,8BH9RNZI,Darcel Schlecht,GTXPro,Globex Corporation,Lost,2017-04-13,2017-04-14,0.0,1 days 00:00:00
2371,2ZU519Y6,Darcel Schlecht,GTX Plus Basic,Domzoom,Won,2017-04-13,2017-04-19,1327.0,6 days 00:00:00
2372,ZESI2PFU,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,2017-04-13,2017-06-27,923.0,75 days 00:00:00
2373,X8T4XLTY,Darcel Schlecht,GTX Plus Basic,Scottech,Won,2017-04-13,2017-04-23,1058.0,10 days 00:00:00
2374,OS2CD01K,Darcel Schlecht,GTX Plus Pro,Streethex,Won,2017-04-13,2017-04-21,5220.0,8 days 00:00:00
2375,JNKDEAG9,Gladys Colclough,GTX Plus Pro,Condax,Lost,2017-04-13,2017-04-19,0.0,6 days 00:00:00
2376,7MGVL7FC,Gladys Colclough,MG Special,Ron-tech,Won,2017-04-13,2017-04-22,55.0,9 days 00:00:00
2377,IFJ2AE9R,Hayden Neloms,MG Advanced,Dalttechnology,Lost,2017-04-13,2017-04-20,0.0,7 days 00:00:00
2378,HEDUIEUN,Hayden Neloms,MG Special,Hatfan,Won,2017-04-13,2017-06-23,62.0,71 days 00:00:00
2379,D3OST43E,James Ascencio,GTX Plus Basic,Golddex,Won,2017-04-13,2017-04-20,996.0,7 days 00:00:00
2380,Z7OH4GWO,Kami Bicknell,GTXPro,,Engaging,2017-04-13,,,0
2381,9537WTHG,Kami Bicknell,GTX Basic,Rantouch,Lost,2017-04-13,2017-06-09,0.0,57 days 00:00:00
2382,6PMHI9G4,Kami Bicknell,GTX Basic,Hottechi,Won,2017-04-13,2017-04-22,543.0,9 days 00:00:00
2383,H3ITKE4I,Kary Hendrixson,GTXPro,Hatfan,Lost,2017-04-13,2017-04-19,0.0,6 days 00:00:00
2384,4RPUMZ9M,Kary Hendrixson,GTXPro,Y-corporation,Lost,2017-04-13,2017-04-21,0.0,8 days 00:00:00
2385,U9RFE81I,Moses Frase,MG Special,Warephase,Lost,2017-04-13,2017-08-16,0.0,125 days 00:00:00
2386,4T2XENE2,Niesha Huffines,GTX Plus Basic,Scottech,Lost,2017-04-13,2017-06-16,0.0,64 days 00:00:00
2387,LIFA0JYO,Versie Hillebrand,MG Special,Finhigh,Lost,2017-04-13,2017-05-26,0.0,43 days 00:00:00
2388,JQ8V4I1K,Versie Hillebrand,MG Special,Bioholding,Won,2017-04-13,2017-04-22,56.0,9 days 00:00:00
2389,N5CCEEOY,Vicki Laflamme,GTX Plus Pro,Kan-code,Lost,2017-04-13,2017-04-20,0.0,7 days 00:00:00
2390,C0SNGBJU,Vicki Laflamme,MG Advanced,Blackzim,Lost,2017-04-13,2017-04-23,0.0,10 days 00:00:00
2391,VN6JB8HU,Violet Mclelland,GTX Plus Basic,Sumace,Won,2017-04-13,2017-06-10,1145.0,58 days 00:00:00
2392,JK4IB77I,Wilburn Farren,GTXPro,Silis,Lost,2017-04-13,2017-04-26,0.0,13 days 00:00:00
2393,81G840FM,Zane Levy,GTX Basic,,Engaging,2017-04-13,,,0
2394,U5K2MZB6,Zane Levy,MG Advanced,,Engaging,2017-04-13,,,0
2395,XMEYATKB,Cassey Cress,GTX Plus Pro,Zencorporation,Lost,2017-04-14,2017-04-19,0.0,5 days 00:00:00
2396,IUDDK8Q0,Cassey Cress,GTXPro,Bluth Company,Lost,2017-04-14,2017-04-22,0.0,8 days 00:00:00
2397,YQXAY03C,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,2017-04-14,2017-04-19,0.0,5 days 00:00:00
2398,QKQ5N9Z1,Corliss Cosme,GTX Plus Basic,Massive Dynamic,Won,2017-04-14,2017-04-23,1033.0,9 days 00:00:00
2399,RZRRMWTH,Daniell Hammack,MG Advanced,The New York Inquirer,Lost,2017-04-14,2017-04-20,0.0,6 days 00:00:00
2400,JS9SCCJ3,Darcel Schlecht,GTX Plus Basic,Gogozoom,Lost,2017-04-14,2017-04-15,0.0,1 days 00:00:00
2401,WOBZWEPI,Darcel Schlecht,GTXPro,Treequote,Lost,2017-04-14,2017-04-16,0.0,2 days 00:00:00
2402,HBIQF55L,Darcel Schlecht,GTXPro,Cancity,Won,2017-04-14,2017-08-14,4359.0,122 days 00:00:00
2403,V5XB0UPL,Darcel Schlecht,GTXPro,Warephase,Won,2017-04-14,2017-06-02,4575.0,49 days 00:00:00
2404,QW9JMUTD,Darcel Schlecht,MG Special,Finhigh,Won,2017-04-14,2017-04-22,53.0,8 days 00:00:00
2405,7ODLTF4W,Elease Gluck,GTX Basic,J-Texon,Won,2017-04-14,2017-04-16,597.0,2 days 00:00:00
2406,RUCPPMPY,Elease Gluck,MG Advanced,Zoomit,Won,2017-04-14,2017-06-16,3179.0,63 days 00:00:00
2407,SJHD5TFA,Gladys Colclough,GTX Basic,Globex Corporation,Lost,2017-04-14,2017-06-16,0.0,63 days 00:00:00
2408,2B0QVPBT,Gladys Colclough,MG Special,Stanredtax,Won,2017-04-14,2017-04-15,57.0,1 days 00:00:00
2409,YIZ1VQ3U,Hayden Neloms,MG Advanced,Hottechi,Lost,2017-04-14,2017-04-15,0.0,1 days 00:00:00
2410,FMNSL9TP,Hayden Neloms,MG Advanced,Scotfind,Won,2017-04-14,2017-04-24,2997.0,10 days 00:00:00
2411,8ZU8D508,James Ascencio,GTX Basic,Faxquote,Won,2017-04-14,2017-05-29,545.0,45 days 00:00:00
2412,NVDVFYGE,Jonathan Berthelot,GTX Basic,Zumgoity,Won,2017-04-14,2017-04-25,565.0,11 days 00:00:00
2413,QQH0YV1W,Jonathan Berthelot,MG Special,Treequote,Won,2017-04-14,2017-04-24,54.0,10 days 00:00:00
2414,ZVAZKWF3,Kami Bicknell,GTXPro,,Engaging,2017-04-14,,,0
